0 0 0 
-1 -1 0 
1 -1 0 
-2 -2 0 
0 -2 16753920 
2 -2 0 
-3 -3 0 
-1 -3 10145074 
1 -3 10145074 
3 -3 0 
-4 -4 0 
-2 -4 65280 
0 -4 0 
2 -4 65280 
4 -4 0 
-5 -5 0 
-3 -5 16776960 
-1 -5 16776960 
1 -5 16776960 
3 -5 16776960 
5 -5 0 
-6 -6 0 
-4 -6 0 
-2 -6 16776960 
0 -6 16776960 
2 -6 16776960 
4 -6 0 
6 -6 0 
-7 -7 0 
-5 -7 16753920 
-3 -7 0 
-1 -7 16776960 
1 -7 16776960 
3 -7 0 
5 -7 16753920 
7 -7 0 
-8 -8 0 
-6 -8 10145074 
-4 -8 10145074 
-2 -8 0 
0 -8 16776960 
2 -8 0 
4 -8 10145074 
6 -8 10145074 
8 -8 0 
-9 -9 0 
-7 -9 65280 
-5 -9 0 
-3 -9 65280 
-1 -9 0 
1 -9 0 
3 -9 65280 
5 -9 0 
7 -9 65280 
9 -9 0 
-10 -10 0 
-8 -10 16776960 
-6 -10 16776960 
-4 -10 16776960 
-2 -10 16776960 
0 -10 16753920 
2 -10 16776960 
4 -10 16776960 
6 -10 16776960 
8 -10 16776960 
10 -10 0 
-11 -11 0 
-9 -11 0 
-7 -11 16776960 
-5 -11 16776960 
-3 -11 16776960 
-1 -11 16753920 
1 -11 16753920 
3 -11 16776960 
5 -11 16776960 
7 -11 16776960 
9 -11 0 
11 -11 0 
-12 -12 0 
-10 -12 16753920 
-8 -12 0 
-6 -12 16776960 
-4 -12 16776960 
-2 -12 16753920 
0 -12 65280 
2 -12 16753920 
4 -12 16776960 
6 -12 16776960 
8 -12 0 
10 -12 16753920 
12 -12 0 
-13 -13 0 
-11 -13 10145074 
-9 -13 10145074 
-7 -13 0 
-5 -13 16776960 
-3 -13 16753920 
-1 -13 0 
1 -13 0 
3 -13 16753920 
5 -13 16776960 
7 -13 0 
9 -13 10145074 
11 -13 10145074 
13 -13 0 
-14 -14 0 
-12 -14 65280 
-10 -14 0 
-8 -14 65280 
-6 -14 0 
-4 -14 16753920 
-2 -14 10145074 
0 -14 16753920 
2 -14 10145074 
4 -14 16753920 
6 -14 0 
8 -14 65280 
10 -14 0 
12 -14 65280 
14 -14 0 
-15 -15 0 
-13 -15 16776960 
-11 -15 16776960 
-9 -15 16776960 
-7 -15 16776960 
-5 -15 10145074 
-3 -15 16776960 
-1 -15 16776960 
1 -15 16776960 
3 -15 16776960 
5 -15 10145074 
7 -15 16776960 
9 -15 16776960 
11 -15 16776960 
13 -15 16776960 
15 -15 0 
-16 -16 0 
-14 -16 0 
-12 -16 16776960 
-10 -16 16776960 
-8 -16 16776960 
-6 -16 10145074 
-4 -16 10145074 
-2 -16 16776960 
0 -16 16776960 
2 -16 16776960 
4 -16 10145074 
6 -16 10145074 
8 -16 16776960 
10 -16 16776960 
12 -16 16776960 
14 -16 0 
16 -16 0 
-17 -17 0 
-15 -17 16753920 
-13 -17 0 
-11 -17 16776960 
-9 -17 16776960 
-7 -17 10145074 
-5 -17 0 
-3 -17 10145074 
-1 -17 16776960 
1 -17 16776960 
3 -17 10145074 
5 -17 0 
7 -17 10145074 
9 -17 16776960 
11 -17 16776960 
13 -17 0 
15 -17 16753920 
17 -17 0 
-18 -18 0 
-16 -18 10145074 
-14 -18 10145074 
-12 -18 0 
-10 -18 16776960 
-8 -18 10145074 
-6 -18 65280 
-4 -18 65280 
-2 -18 10145074 
0 -18 16776960 
2 -18 10145074 
4 -18 65280 
6 -18 65280 
8 -18 10145074 
10 -18 16776960 
12 -18 0 
14 -18 10145074 
16 -18 10145074 
18 -18 0 
-19 -19 0 
-17 -19 65280 
-15 -19 0 
-13 -19 65280 
-11 -19 0 
-9 -19 10145074 
-7 -19 16753920 
-5 -19 10145074 
-3 -19 16753920 
-1 -19 10145074 
1 -19 10145074 
3 -19 16753920 
5 -19 10145074 
7 -19 16753920 
9 -19 10145074 
11 -19 0 
13 -19 65280 
15 -19 0 
17 -19 65280 
19 -19 0 
-20 -20 0 
-18 -20 16776960 
-16 -20 16776960 
-14 -20 16776960 
-12 -20 16776960 
-10 -20 65280 
-8 -20 16776960 
-6 -20 16776960 
-4 -20 16776960 
-2 -20 16776960 
0 -20 0 
2 -20 16776960 
4 -20 16776960 
6 -20 16776960 
8 -20 16776960 
10 -20 65280 
12 -20 16776960 
14 -20 16776960 
16 -20 16776960 
18 -20 16776960 
20 -20 0 
-21 -21 0 
-19 -21 0 
-17 -21 16776960 
-15 -21 16776960 
-13 -21 16776960 
-11 -21 65280 
-9 -21 65280 
-7 -21 16776960 
-5 -21 16776960 
-3 -21 16776960 
-1 -21 0 
1 -21 0 
3 -21 16776960 
5 -21 16776960 
7 -21 16776960 
9 -21 65280 
11 -21 65280 
13 -21 16776960 
15 -21 16776960 
17 -21 16776960 
19 -21 0 
21 -21 0 
-22 -22 0 
-20 -22 16753920 
-18 -22 0 
-16 -22 16776960 
-14 -22 16776960 
-12 -22 65280 
-10 -22 10145074 
-8 -22 65280 
-6 -22 16776960 
-4 -22 16776960 
-2 -22 0 
0 -22 16753920 
2 -22 0 
4 -22 16776960 
6 -22 16776960 
8 -22 65280 
10 -22 10145074 
12 -22 65280 
14 -22 16776960 
16 -22 16776960 
18 -22 0 
20 -22 16753920 
22 -22 0 
-23 -23 0 
-21 -23 10145074 
-19 -23 10145074 
-17 -23 0 
-15 -23 16776960 
-13 -23 65280 
-11 -23 16753920 
-9 -23 16753920 
-7 -23 65280 
-5 -23 16776960 
-3 -23 0 
-1 -23 10145074 
1 -23 10145074 
3 -23 0 
5 -23 16776960 
7 -23 65280 
9 -23 16753920 
11 -23 16753920 
13 -23 65280 
15 -23 16776960 
17 -23 0 
19 -23 10145074 
21 -23 10145074 
23 -23 0 
-24 -24 0 
-22 -24 65280 
-20 -24 0 
-18 -24 65280 
-16 -24 0 
-14 -24 65280 
-12 -24 0 
-10 -24 65280 
-8 -24 0 
-6 -24 65280 
-4 -24 0 
-2 -24 65280 
0 -24 0 
2 -24 65280 
4 -24 0 
6 -24 65280 
8 -24 0 
10 -24 65280 
12 -24 0 
14 -24 65280 
16 -24 0 
18 -24 65280 
20 -24 0 
22 -24 65280 
24 -24 0 
-25 -25 0 
-23 -25 16776960 
-21 -25 16776960 
-19 -25 16776960 
-17 -25 16776960 
-15 -25 16776960 
-13 -25 16776960 
-11 -25 16776960 
-9 -25 16776960 
-7 -25 16776960 
-5 -25 16776960 
-3 -25 16776960 
-1 -25 16776960 
1 -25 16776960 
3 -25 16776960 
5 -25 16776960 
7 -25 16776960 
9 -25 16776960 
11 -25 16776960 
13 -25 16776960 
15 -25 16776960 
17 -25 16776960 
19 -25 16776960 
21 -25 16776960 
23 -25 16776960 
25 -25 0 
-26 -26 0 
-24 -26 0 
-22 -26 16776960 
-20 -26 16776960 
-18 -26 16776960 
-16 -26 16776960 
-14 -26 16776960 
-12 -26 16776960 
-10 -26 16776960 
-8 -26 16776960 
-6 -26 16776960 
-4 -26 16776960 
-2 -26 16776960 
0 -26 16776960 
2 -26 16776960 
4 -26 16776960 
6 -26 16776960 
8 -26 16776960 
10 -26 16776960 
12 -26 16776960 
14 -26 16776960 
16 -26 16776960 
18 -26 16776960 
20 -26 16776960 
22 -26 16776960 
24 -26 0 
26 -26 0 
-27 -27 0 
-25 -27 16753920 
-23 -27 0 
-21 -27 16776960 
-19 -27 16776960 
-17 -27 16776960 
-15 -27 16776960 
-13 -27 16776960 
-11 -27 16776960 
-9 -27 16776960 
-7 -27 16776960 
-5 -27 16776960 
-3 -27 16776960 
-1 -27 16776960 
