-1.0 0.0 
-0.9826705147178428 -0.01375828609248669 
-0.9567362230696149 -0.02775313103299252 
-0.9257083225333338 -0.03983000945798173 
-0.8881728719088422 -0.05068075284639602 
-0.8442350844494559 -0.060041614844749756 
-0.7902043020174069 -0.06812560516884057 
-0.7334525522186003 -0.07359072131709005 
-0.6707841518797566 -0.07680238988268002 
-0.5973113892548098 -0.07748344747484394 
-0.5230776747402456 -0.07531417523220979 
-0.44364181449219087 -0.07022974632829977 
-0.35928120396396523 -0.06204300116961028 
-0.26376817206463987 -0.04963459061915283 
-0.1701737244140781 -0.03449592171862082 
-0.07262612058981247 -0.015783671653467446 
0.02852410946216029 0.0066185832037795175 
0.1404824395819695 0.034825415145873034 
0.24792036539842183 0.06515639533092527 
0.3578019286727967 0.09940990935028415 
0.47779095160022483 0.14050004632954183 
0.5914581297311919 0.1829594396521689 
0.7063230637799444 0.22937391278338595 
0.8219698037399458 0.27970954113777696 
0.9462696874574364 0.3379279163773467 
1.0622059432640756 0.39618334372285025 
1.177641414199588 0.45811905157805327 
1.3002973729005252 0.5284235600184369 
1.4133874672019084 0.597570636582473 
1.5247266428984745 0.6699574604720899 
1.6339233136555407 0.745400018270978 
1.7481093842293727 0.8293915892755135 
1.8516690470298707 0.9104988057637822 
1.9519552706582262 0.9939835760951816 
2.0553867912109967 1.085780777432009 
2.1478307485920114 1.1733652857188681 
2.23601204178187 1.2625017001101655 
2.319645642965807 1.3528951772268942 
2.4039060285946166 1.4507931776096121 
2.477300893114209 1.542808919438903 
2.545402908714712 1.6351166783959985 
2.6080150013464998 1.7273880242712887 
2.6688106822599305 1.8258316222295232 
2.7195265265134823 1.9169657927532209 
2.7642972008867575 2.0070344826837387 
2.805557854270465 2.101972513126026 
2.83773106706033 2.1887676484701335 
2.863739070579796 2.2734741440065376 
2.8835617182335267 2.3557680857913925 
2.897942602065406 2.4409033809686327 
2.9049968819222665 2.5172026192663095 
2.9059598564113713 2.590146546049118 
2.9003235635768143 2.6642542156137257 
2.888950021289289 2.729357502474294 
2.8718045124926865 2.790275327844389 
2.849036390126257 2.846768528968623 
2.818596324566274 2.9021354525338783 
2.7847451327074375 2.9487791911932058 
2.745855665753497 2.9903776887546187 
2.698856039420954 3.029166031352998 
2.6502716036132923 3.0598251613667613 
2.5973969078889496 3.0850132689038063 
2.54050449608676 3.1046377679906416 
2.475413200504574 3.1194122864484246 
2.4111146954319893 3.127320269806184 
2.3437029815896886 3.1295299577211497 
2.2734891812874096 3.1260473589042554 
2.1955104364612943 3.1160347524520287 
2.1205038358100214 3.100886912164726 
2.0436780364111278 3.080219723568068 
1.9597132374521455 3.0520725341164376 
1.8801463258166438 3.020337029640563 
1.7997479368159188 2.9834834713328355 
1.7188329504278654 2.9416896250899116 
1.631915936944676 2.8916556853920103 
1.5509052863314625 2.8402878818620168 
1.4703018344496261 2.7846595886273575 
1.3847126894238382 2.72062762906024 
1.3058356410925949 2.6570267201178552 
1.2281926101503926 2.5900246490732246 
1.152025669703936 2.5199341986310118 
1.072313637262289 2.441781566690256 
0.9999074759315556 2.36634718059711 
0.929621489222298 2.2888657818847062 
0.8568653826974594 2.203987684049159 
0.7915041556609047 2.123420094343167 
0.7287380424359439 2.0419337509993056 
0.6686820273107353 1.9599067660751366 
0.6074509339587278 1.8718530852542452 
0.5532869040080723 1.7899173534658135 
0.5020587272671609 1.7086097877182398 
0.4537978896338261 1.6283073592120345 
0.40539462113255004 1.5438072665953766 
0.3632917822432872 1.466763863694514 
0.32412499654493715 1.391846736861082 
0.28536054528193333 1.314332227383867 
0.2520920342709325 1.24491121874143 
0.22154302213919247 1.1786449056346875 
