0 0 0 
-1 -1 0 
1 -1 0 
-2 -2 0 
0 -2 16753920 
2 -2 0 
-3 -3 0 
-1 -3 10145074 
1 -3 10145074 
3 -3 0 
-4 -4 0 
-2 -4 16776960 
0 -4 16753920 
2 -4 16776960 
4 -4 0 
-5 -5 0 
-3 -5 0 
-1 -5 16753920 
1 -5 16753920 
3 -5 0 
5 -5 0 
-6 -6 0 
-4 -6 16753920 
-2 -6 10145074 
0 -6 16776960 
2 -6 10145074 
4 -6 16753920 
6 -6 0 
-7 -7 0 
-5 -7 10145074 
-3 -7 0 
-1 -7 10145074 
1 -7 10145074 
3 -7 0 
5 -7 10145074 
7 -7 0 
-8 -8 0 
-6 -8 16776960 
-4 -8 16776960 
-2 -8 16776960 
0 -8 16753920 
2 -8 16776960 
4 -8 16776960 
6 -8 16776960 
8 -8 0 
-9 -9 0 
-7 -9 0 
-5 -9 16776960 
-3 -9 16776960 
-1 -9 16753920 
1 -9 16753920 
3 -9 16776960 
5 -9 16776960 
7 -9 0 
9 -9 0 
-10 -10 0 
-8 -10 16753920 
-6 -10 0 
-4 -10 16776960 
-2 -10 16753920 
0 -10 16776960 
2 -10 16753920 
4 -10 16776960 
6 -10 0 
8 -10 16753920 
10 -10 0 
-11 -11 0 
-9 -11 10145074 
-7 -11 10145074 
-5 -11 0 
-3 -11 16753920 
-1 -11 16753920 
1 -11 16753920 
3 -11 16753920 
5 -11 0 
7 -11 10145074 
9 -11 10145074 
11 -11 0 
-12 -12 0 
-10 -12 16776960 
-8 -12 16753920 
-6 -12 16776960 
-4 -12 10145074 
-2 -12 16776960 
0 -12 16776960 
2 -12 16776960 
4 -12 10145074 
6 -12 16776960 
8 -12 16753920 
10 -12 16776960 
12 -12 0 
-13 -13 0 
-11 -13 0 
-9 -13 16753920 
-7 -13 16753920 
-5 -13 10145074 
-3 -13 10145074 
-1 -13 16776960 
1 -13 16776960 
3 -13 10145074 
5 -13 10145074 
7 -13 16753920 
9 -13 16753920 
11 -13 0 
13 -13 0 
-14 -14 0 
-12 -14 16753920 
-10 -14 10145074 
-8 -14 16776960 
-6 -14 0 
-4 -14 16753920 
-2 -14 10145074 
0 -14 16776960 
2 -14 10145074 
4 -14 16753920 
6 -14 0 
8 -14 16776960 
10 -14 10145074 
12 -14 16753920 
14 -14 0 
-15 -15 0 
-13 -15 10145074 
-11 -15 0 
-9 -15 10145074 
-7 -15 0 
-5 -15 10145074 
-3 -15 0 
-1 -15 10145074 
1 -15 10145074 
3 -15 0 
5 -15 10145074 
7 -15 0 
9 -15 10145074 
11 -15 0 
13 -15 10145074 
15 -15 0 
-16 -16 0 
-14 -16 16776960 
-12 -16 16776960 
-10 -16 16776960 
-8 -16 16776960 
-6 -16 16776960 
-4 -16 16776960 
-2 -16 16776960 
0 -16 16753920 
2 -16 16776960 
4 -16 16776960 
6 -16 16776960 
8 -16 16776960 
10 -16 16776960 
12 -16 16776960 
14 -16 16776960 
16 -16 0 
-17 -17 0 
-15 -17 0 
-13 -17 16776960 
-11 -17 16776960 
-9 -17 16776960 
-7 -17 16776960 
-5 -17 16776960 
-3 -17 16776960 
-1 -17 16753920 
1 -17 16753920 
3 -17 16776960 
5 -17 16776960 
7 -17 16776960 
9 -17 16776960 
11 -17 16776960 
13 -17 16776960 
15 -17 0 
17 -17 0 
-18 -18 0 
-16 -18 16753920 
-14 -18 0 
-12 -18 16776960 
-10 -18 16776960 
-8 -18 16776960 
-6 -18 16776960 
-4 -18 16776960 
-2 -18 16753920 
0 -18 16776960 
2 -18 16753920 
4 -18 16776960 
6 -18 16776960 
8 -18 16776960 
10 -18 16776960 
12 -18 16776960 
14 -18 0 
16 -18 16753920 
18 -18 0 
-19 -19 0 
-17 -19 10145074 
-15 -19 10145074 
-13 -19 0 
-11 -19 16776960 
-9 -19 16776960 
-7 -19 16776960 
-5 -19 16776960 
-3 -19 16753920 
-1 -19 16753920 
1 -19 16753920 
3 -19 16753920 
5 -19 16776960 
7 -19 16776960 
9 -19 16776960 
11 -19 16776960 
13 -19 0 
15 -19 10145074 
17 -19 10145074 
19 -19 0 
-20 -20 0 
-18 -20 16776960 
-16 -20 16753920 
-14 -20 16776960 
-12 -20 0 
-10 -20 16776960 
-8 -20 16776960 
-6 -20 16776960 
-4 -20 16753920 
-2 -20 16776960 
0 -20 16776960 
2 -20 16776960 
4 -20 16753920 
6 -20 16776960 
8 -20 16776960 
10 -20 16776960 
12 -20 0 
14 -20 16776960 
16 -20 16753920 
18 -20 16776960 
20 -20 0 
-21 -21 0 
-19 -21 0 
-17 -21 16753920 
-15 -21 16753920 
-13 -21 0 
-11 -21 0 
-9 -21 16776960 
-7 -21 16776960 
-5 -21 16753920 
-3 -21 16753920 
-1 -21 16776960 
1 -21 16776960 
3 -21 16753920 
5 -21 16753920 
7 -21 16776960 
9 -21 16776960 
11 -21 0 
13 -21 0 
15 -21 16753920 
17 -21 16753920 
19 -21 0 
21 -21 0 
-22 -22 0 
-20 -22 16753920 
-18 -22 10145074 
-16 -22 16776960 
-14 -22 10145074 
-12 -22 16753920 
-10 -22 0 
-8 -22 16776960 
-6 -22 16753920 
-4 -22 16776960 
-2 -22 16753920 
0 -22 16776960 
2 -22 16753920 
4 -22 16776960 
6 -22 16753920 
8 -22 16776960 
10 -22 0 
12 -22 16753920 
14 -22 10145074 
16 -22 16776960 
18 -22 10145074 
20 -22 16753920 
22 -22 0 
-23 -23 0 
-21 -23 10145074 
-19 -23 0 
-17 -23 10145074 
-15 -23 10145074 
-13 -23 0 
-11 -23 10145074 
-9 -23 0 
-7 -23 16753920 
-5 -23 16753920 
-3 -23 16753920 
-1 -23 16753920 
1 -23 16753920 
3 -23 16753920 
5 -23 16753920 
7 -23 16753920 
9 -23 0 
11 -23 10145074 
13 -23 0 
15 -23 10145074 
17 -23 10145074 
19 -23 0 
21 -23 10145074 
23 -23 0 
-24 -24 0 
-22 -24 16776960 
-20 -24 16776960 
-18 -24 16776960 
-16 -24 16753920 
-14 -24 16776960 
-12 -24 16776960 
-10 -24 16776960 
-8 -24 10145074 
-6 -24 16776960 
-4 -24 16776960 
-2 -24 16776960 
0 -24 16776960 
2 -24 16776960 
4 -24 16776960 
6 -24 16776960 
8 -24 10145074 
10 -24 16776960 
12 -24 16776960 
14 -24 16776960 
16 -24 16753920 
18 -24 16776960 
20 -24 16776960 
22 -24 16776960 
24 -24 0 
-25 -25 0 
-23 -25 0 
-21 -25 16776960 
-19 -25 16776960 
-17 -25 16753920 
-15 -25 16753920 
-13 -25 16776960 
-11 -25 16776960 
-9 -25 10145074 
-7 -25 10145074 
-5 -25 16776960 
-3 -25 16776960 
-1 -25 16776960 
1 -25 16776960 
3 -25 16776960 
5 -25 16776960 
7 -25 10145074 
9 -25 10145074 
11 -25 16776960 
13 -25 16776960 
15 -25 16753920 
17 -25 16753920 
19 -25 16776960 
21 -25 16776960 
23 -25 0 
25 -25 0 
-26 -26 0 
-24 -26 16753920 
-22 -26 0 
-20 -26 16776960 
-18 -26 16753920 
-16 -26 16776960 
-14 -26 16753920 
-12 -26 16776960 
-10 -26 10145074 
-8 -26 16753920 
-6 -26 10145074 
-4 -26 16776960 
-2 -26 16776960 
0 -26 16776960 
2 -26 16776960 
4 -26 16776960 
6 -26 10145074 
8 -26 16753920 
10 -26 10145074 
12 -26 16776960 
14 -26 16753920 
16 -26 16776960 
18 -26 16753920 
20 -26 16776960 
22 -26 0 
24 -26 16753920 
26 -26 0 
-27 -27 0 
-25 -27 10145074 
-23 -27 10145074 
-21 -27 0 
-19 -27 16753920 
-17 -27 16753920 
-15 -27 16753920 
